"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,24314,24314,0,0,0,-8,0,0
1,24308,24308,0,0,0,-7.9,0,0
1,24308,24308,0,0,0,-7.9,0,1
1,24314,24314,0,0,0,-8,0,1
1,24282,24282,0,0,0,-7.8,0,0
1,24282,24282,0,0,0,-7.8,0,1
1,24236,24236,0,0,0,-7.7,0,0
1,24236,24236,0,0,0,-7.7,0,1
1,24171,24171,0,0,0,-7.6,0,0
1,24171,24171,0,0,0,-7.6,0,1
1,24088,24088,0,0,0,-7.5,0,0
1,24088,24088,0,0,0,-7.5,0,1
1,23987,23987,0,0,0,-7.4,0,0
1,23987,23987,0,0,0,-7.4,0,1
1,23867,23867,0,0,0,-7.3,0,0
1,23867,23867,0,0,0,-7.3,0,1
1,23730,23730,0,0,0,-7.2,0,0
1,23730,23730,0,0,0,-7.2,0,1
1,23575,23575,0,0,0,-7.1,0,0
1,23575,23575,0,0,0,-7.1,0,1
1,23402,23402,0,0,0,-7,0,0
1,23402,23402,0,0,0,-7,0,1
1,23212,23212,0,0,0,-6.9,0,0
1,23212,23212,0,0,0,-6.9,0,1
1,23006,23006,0,0,0,-6.8,0,0
1,23006,23006,0,0,0,-6.8,0,1
1,22782,22782,0,0,0,-6.7,0,0
1,22782,22782,0,0,0,-6.7,0,1
1,22543,22543,0,0,0,-6.6,0,0
1,22543,22543,0,0,0,-6.6,0,1
1,22288,22288,0,0,0,-6.5,0,0
1,22288,22288,0,0,0,-6.5,0,1
1,22018,22018,0,0,0,-6.4,0,0
1,22018,22018,0,0,0,-6.4,0,1
1,21733,21733,0,0,0,-6.3,0,0
1,21733,21733,0,0,0,-6.3,0,1
1,21434,21434,0,0,0,-6.2,0,0
1,21434,21434,0,0,0,-6.2,0,1
1,21121,21121,0,0,0,-6.1,0,0
1,21121,21121,0,0,0,-6.1,0,1
1,20796,20796,0,0,0,-6,0,0
1,20796,20796,0,0,0,-6,0,1
1,20459,20459,0,0,0,-5.9,0,0
1,20459,20459,0,0,0,-5.9,0,1
1,20111,20111,0,0,0,-5.8,0,0
1,20111,20111,0,0,0,-5.8,0,1
1,19752,19752,0,0,0,-5.7,0,0
1,19752,19752,0,0,0,-5.7,0,1
1,19385,19385,0,0,0,-5.6,0,0
1,19385,19385,0,0,0,-5.6,0,1
1,19008,19008,0,0,0,-5.5,0,0
1,19008,19008,0,0,0,-5.5,0,1
1,18624,18624,0,0,0,-5.4,0,0
1,18624,18624,0,0,0,-5.4,0,1
1,18234,18234,0,0,0,-5.3,0,0
1,18234,18234,0,0,0,-5.3,0,1
1,17838,17838,0,0,0,-5.2,0,0
1,17838,17838,0,0,0,-5.2,0,1
1,17438,17438,0,0,0,-5.1,0,0
1,17438,17438,0,0,0,-5.1,0,1
1,17034,17034,0,0,0,-5,0,0
1,17034,17034,0,0,0,-5,0,1
1,16628,16628,0,0,0,-4.9,0,0
1,16628,16628,0,0,0,-4.9,0,1
1,16221,16221,0,0,0,-4.8,0,0
1,16221,16221,0,0,0,-4.8,0,1
1,15814,15814,0,0,0,-4.7,0,0
1,15814,15814,0,0,0,-4.7,0,1
1,15407,15407,0,0,0,-4.6,0,0
1,15407,15407,0,0,0,-4.6,0,1
1,15002,15002,0,0,0,-4.5,0,0
1,15002,15002,0,0,0,-4.5,0,1
1,14600,14600,0,0,0,-4.4,0,0
1,14600,14600,0,0,0,-4.4,0,1
1,14202,14202,0,0,0,-4.3,0,0
1,14202,14202,0,0,0,-4.3,0,1
1,13808,13808,0,0,0,-4.2,0,0
1,13808,13808,0,0,0,-4.2,0,1
1,13418,13418,0,0,0,-4.1,0,0
1,13418,13418,0,0,0,-4.1,0,1
1,13035,13035,0,0,0,-4,0,0
1,13035,13035,0,0,0,-4,0,1
1,12657,12657,0,0,0,-3.9,0,0
1,12657,12657,0,0,0,-3.9,0,1
1,12287,12287,0,0,0,-3.8,0,0
1,12287,12287,0,0,0,-3.8,0,1
1,11923,11923,0,0,0,-3.7,0,0
1,11923,11923,0,0,0,-3.7,0,1
1,11566,11566,0,0,0,-3.6,0,0
1,11566,11566,0,0,0,-3.6,0,1
1,11217,11217,0,0,0,-3.5,0,0
1,11217,11217,0,0,0,-3.5,0,1
1,10875,10875,0,0,0,-3.4,0,0
1,10875,10875,0,0,0,-3.4,0,1
1,10542,10542,0,0,0,-3.3,0,0
1,10542,10542,0,0,0,-3.3,0,1
1,10216,10216,0,0,0,-3.2,0,0
1,10216,10216,0,0,0,-3.2,0,1
1,9897.8,9897.8,0,0,0,-3.1,0,0
1,9897.8,9897.8,0,0,0,-3.1,0,1
1,9588.2,9588.2,0,0,0,-3,0,0
1,9588.2,9588.2,0,0,0,-3,0,1
1,9287.2,9287.2,0,0,0,-2.9,0,0
1,9287.2,9287.2,0,0,0,-2.9,0,1
1,8994.7,8994.7,0,0,0,-2.8,0,0
1,8994.7,8994.7,0,0,0,-2.8,0,1
1,8711.1,8711.1,0,0,0,-2.7,0,0
1,8711.1,8711.1,0,0,0,-2.7,0,1
1,8436.7,8436.7,0,0,0,-2.6,0,0
1,8436.7,8436.7,0,0,0,-2.6,0,1
1,8171.3,8171.3,0,0,0,-2.5,0,0
1,8171.3,8171.3,0,0,0,-2.5,0,1
1,7914.6,7914.6,0,0,0,-2.4,0,0
1,7914.6,7914.6,0,0,0,-2.4,0,1
1,7666.6,7666.6,0,0,0,-2.3,0,0
1,7666.6,7666.6,0,0,0,-2.3,0,1
